user_id,venue_id,label,user_pref_match,user_total_seconds,user_avg_click,user_pref_score,latitude,longitude,review_count,stars,venue_cat_count
user_28,V_626,1,0.3869,516,0.542,3.697,40.63301,-73.98517,565,3.0,2
user_28,V_627,0,0.7736,899,0.212,9.594,40.83757,-73.95639,980,3.4,2
user_28,V_628,1,0.8788,182,0.548,7.64,40.65843,-74.07971,1227,4.4,3
user_28,V_629,1,0.829,899,0.396,8.166,40.89229,-73.76635,1045,3.4,5
user_28,V_630,1,0.6143,68,0.495,2.417,40.68636,-74.24115,1166,3.9,1
user_28,V_631,1,0.9606,1156,0.107,8.441,40.70836,-73.74265,355,3.8,2
user_28,V_632,1,0.0842,629,1.0,7.088,40.71975,-73.79299,105,4.0,2
user_28,V_633,1,0.3091,1017,0.264,2.23,40.77756,-74.12954,277,3.2,1
user_28,V_634,0,0.4017,891,0.169,2.364,40.88156,-74.0113,931,2.9,3
user_28,V_635,1,0.427,85,0.905,9.692,40.63385,-73.7878,950,3.4,5
user_28,V_636,1,0.9367,655,0.254,5.494,40.72623,-74.14469,604,4.6,2
user_28,V_637,1,0.5013,527,0.832,8.183,40.74002,-73.72291,182,2.8,2
user_28,V_638,1,0.1039,1137,0.924,0.208,40.61906,-73.78863,1408,3.5,2
user_28,V_639,1,0.0795,447,0.474,1.279,40.7205,-74.21442,1409,3.5,5
user_28,V_640,0,0.5134,174,0.674,9.185,40.86216,-73.82075,568,1.1,2
user_28,V_641,1,0.8433,616,0.222,9.327,40.5937,-73.95453,860,2.1,5
user_28,V_642,1,0.8583,398,0.117,0.104,40.694,-74.023,763,2.0,1
user_28,V_643,1,0.566,654,0.261,2.477,40.8252,-74.22386,726,1.3,4
user_28,V_644,1,0.1241,436,0.295,3.403,40.81599,-74.08339,1107,1.6,4
user_29,V_645,1,0.9533,228,0.562,5.276,40.63799,-73.93849,709,4.7,1
user_29,V_646,1,0.8738,804,0.18,3.625,40.5602,-73.86119,969,2.4,2
user_29,V_647,1,0.2323,1141,0.751,6.785,40.83101,-74.00395,280,5.0,5
user_29,V_648,1,0.5563,589,0.296,8.811,40.9225,-74.17199,1186,1.2,5
user_29,V_649,1,0.1777,109,0.153,8.792,40.84319,-73.8698,477,3.3,2
user_29,V_650,1,0.7759,431,0.655,6.701,40.60907,-74.05547,316,3.3,2
user_29,V_651,1,0.642,1158,0.645,0.986,40.55337,-73.93607,370,1.4,5
user_29,V_652,1,0.0298,712,0.286,7.247,40.79171,-74.09982,1038,2.0,2
user_29,V_653,1,0.9354,1106,0.328,4.654,40.74429,-73.97242,89,4.6,5
user_29,V_654,1,0.118,1184,0.988,4.213,40.65922,-73.70757,1280,2.5,5
user_29,V_655,1,0.1476,1142,0.625,0.547,40.8347,-73.79955,1443,3.6,3
user_29,V_656,1,0.4898,876,0.975,8.728,40.88813,-73.9353,941,3.3,4
user_29,V_657,1,0.6442,151,0.832,7.285,40.77683,-74.06281,357,4.9,4
user_29,V_658,1,0.05,1083,0.455,9.764,40.86673,-73.94673,519,2.8,4
user_29,V_659,1,0.4473,897,0.845,8.391,40.93573,-73.81626,162,2.6,1
user_29,V_660,1,0.9059,1118,0.392,9.384,40.5012,-74.1277,539,1.9,3
user_29,V_661,1,0.8128,86,0.847,8.251,40.83557,-73.87893,925,3.5,3
user_29,V_662,1,0.7628,326,0.772,4.14,40.59428,-73.99832,359,2.9,2
user_29,V_663,1,0.4608,534,0.545,9.877,40.86187,-74.15116,826,2.5,4
user_29,V_664,1,0.0688,189,0.934,6.346,40.50839,-73.95654,235,1.5,4
user_29,V_665,1,0.8818,799,0.548,6.656,40.5011,-73.95542,1031,4.0,5
user_29,V_666,1,0.7181,603,0.057,2.83,40.86105,-74.01957,798,3.3,3
user_29,V_667,1,0.3873,758,0.117,0.293,40.73088,-74.0069,849,4.2,5
user_30,V_668,1,0.1262,938,0.837,9.18,40.62093,-73.94557,416,3.5,3
user_30,V_669,0,0.26,963,0.441,6.827,40.78073,-73.8383,1029,3.8,1
user_30,V_670,1,0.7773,514,0.178,1.929,40.67531,-73.84624,754,3.3,5
user_30,V_671,1,0.1036,427,0.941,1.699,40.51704,-74.22779,342,2.0,2
user_30,V_672,1,0.4934,774,0.162,8.086,40.63499,-74.10539,899,4.5,4
user_30,V_673,1,0.4333,560,0.701,3.803,40.93154,-74.06229,647,1.1,2
user_30,V_674,1,0.1276,310,0.919,8.453,40.57692,-73.76827,444,4.5,1
user_30,V_675,1,0.2194,791,0.374,3.274,40.89525,-73.70008,567,1.6,5
user_30,V_676,1,0.5745,1127,0.065,3.86,40.91078,-74.06443,330,4.5,2
user_30,V_677,1,0.7007,68,0.038,1.795,40.75199,-73.95415,136,1.1,4
user_30,V_678,1,0.479,348,0.626,9.312,40.54277,-73.90187,907,3.4,3
user_30,V_679,1,0.6569,117,0.77,4.661,40.75965,-74.1423,892,3.3,2
user_30,V_680,1,0.6751,231,0.014,3.686,40.64876,-74.1084,750,1.1,4
user_30,V_681,1,0.069,215,0.05,0.453,40.73571,-73.9724,102,4.3,5
user_30,V_682,0,0.1082,192,0.369,0.572,40.67432,-73.85899,370,1.6,2
user_30,V_683,1,0.4713,612,0.227,9.698,40.53619,-74.04157,207,4.1,5
user_30,V_684,0,0.8218,739,0.783,7.926,40.5556,-73.94991,909,1.8,4
user_30,V_685,1,0.5967,631,0.454,3.435,40.8476,-73.83457,509,1.2,2
user_30,V_686,1,0.1588,687,0.038,6.086,40.85187,-73.84475,1399,3.4,3
user_30,V_687,1,0.713,486,0.925,2.664,40.65893,-73.79463,902,3.7,3
user_30,V_688,1,0.8077,1109,0.966,0.173,40.70329,-74.01335,589,1.6,1
user_30,V_689,1,0.3652,842,0.942,6.332,40.69259,-73.81427,725,2.3,1
user_30,V_690,1,0.7847,508,0.981,8.5,40.71227,-74.0289,548,3.5,2
user_31,V_691,1,0.6984,1010,0.526,0.923,40.80557,-73.9889,1004,3.5,2
user_31,V_692,1,0.5884,773,0.613,0.195,40.79934,-73.99013,599,4.6,3
user_31,V_693,1,0.6678,832,0.156,0.717,40.70475,-74.06472,1222,1.2,3
user_31,V_694,1,0.1061,641,0.96,4.692,40.53665,-74.1202,932,3.1,5
user_31,V_695,1,0.9274,956,0.216,3.704,40.93563,-74.05341,135,2.2,4
user_31,V_696,1,0.4644,470,0.768,9.198,40.74602,-74.00752,960,3.8,1
user_31,V_697,1,0.591,305,0.807,1.016,40.85814,-74.1745,1348,2.7,2
user_31,V_698,1,0.2373,1114,0.71,4.15,40.64643,-74.18951,327,1.7,4
user_31,V_699,1,0.3308,66,0.897,1.253,40.64966,-73.72289,290,3.4,4
user_31,V_700,1,0.1285,202,0.077,1.07,40.63331,-74.11281,1462,2.3,1
user_31,V_701,1,0.6027,342,0.702,1.72,40.75141,-73.72346,1475,1.2,1
user_31,V_702,1,0.4705,1038,0.823,2.033,40.55436,-74.07712,181,1.3,5
user_31,V_703,1,0.0586,725,0.042,3.115,40.92608,-73.8894,838,4.5,3
user_31,V_704,1,0.4114,966,0.737,1.19,40.51461,-74.14682,258,2.5,1
user_31,V_705,1,0.929,112,0.413,0.676,40.82897,-74.08203,1480,2.4,2
user_31,V_706,1,0.1051,101,0.775,6.784,40.78369,-73.95868,1449,2.7,1
user_31,V_707,1,0.1741,232,0.395,7.82,40.51832,-73.95468,323,2.5,1
user_31,V_708,1,0.169,698,0.4,1.788,40.62424,-74.0015,2,1.6,2
user_31,V_709,1,0.2009,142,0.604,0.49,40.7825,-74.13432,503,1.2,4
user_31,V_710,1,0.6268,988,0.535,3.48,40.86052,-74.08954,1081,1.4,4
user_31,V_711,1,0.8317,834,0.921,0.551,40.64758,-73.70444,643,2.2,2
user_31,V_712,1,0.5816,376,0.831,5.817,40.60787,-74.0069,181,4.8,4
user_31,V_713,0,0.3922,279,0.811,1.786,40.52649,-73.92594,575,1.5,3
user_32,V_714,1,0.1818,846,0.003,1.428,40.7984,-73.98619,16,3.6,1
user_32,V_715,1,0.5631,367,0.402,9.269,40.60448,-73.84925,1245,3.6,2
user_32,V_716,1,0.3329,1194,0.101,2.521,40.82185,-74.02523,1252,3.8,2
user_32,V_717,1,0.8943,1012,0.567,4.512,40.54427,-73.90585,1234,2.2,1
user_32,V_718,1,0.3667,898,0.004,1.142,40.93519,-73.76655,923,3.9,3
user_32,V_719,1,0.918,460,0.858,9.158,40.71927,-74.15687,218,2.1,3
user_32,V_720,0,0.1702,410,0.928,6.312,40.6053,-74.06886,669,4.3,5
user_32,V_721,1,0.1995,872,0.246,1.177,40.55263,-73.75151,632,1.0,2
user_32,V_722,1,0.4661,1149,0.221,0.327,40.8733,-74.17085,255,4.8,4
user_32,V_723,1,0.0895,1157,0.762,5.83,40.8257,-74.12283,1228,4.9,1
user_32,V_724,1,0.6589,352,0.096,0.198,40.70931,-74.13104,475,3.5,3
user_32,V_725,1,0.4414,158,0.866,1.106,40.73446,-73.71759,193,2.5,5
user_32,V_726,1,0.809,52,0.848,6.233,40.70871,-73.83774,843,2.0,1
user_32,V_727,1,0.5825,191,0.319,9.461,40.94457,-73.90378,958,1.9,3
user_32,V_728,1,0.7224,292,0.705,4.305,40.84818,-73.94983,403,4.7,1
user_32,V_729,1,0.5399,1165,0.769,9.98,40.83203,-73.74191,714,1.8,5
user_32,V_730,1,0.9108,90,0.467,6.05,40.63952,-73.76189,674,2.2,4
user_32,V_731,0,0.6797,341,0.973,7.718,40.62026,-73.89231,1163,3.9,3
user_32,V_732,1,0.0525,895,0.303,7.173,40.50492,-73.94274,87,3.7,4
user_32,V_733,1,0.138,172,0.676,1.927,40.72275,-73.73371,371,4.9,2
user_32,V_734,1,0.1309,117,0.78,1.868,40.75158,-73.80793,997,2.9,2
user_32,V_735,1,0.8514,675,0.3,3.24,40.5359,-74.06625,645,1.4,5
user_32,V_736,1,0.4089,781,0.44,4.909,40.59371,-74.05241,1121,4.2,1
user_33,V_737,1,0.8409,221,0.086,7.321,40.81466,-73.76962,1310,1.4,4
user_33,V_738,1,0.5535,173,0.422,3.826,40.88245,-73.83005,120,2.7,2
user_33,V_739,0,0.7159,616,0.636,7.856,40.89744,-73.8962,451,4.4,1
user_33,V_740,1,0.6751,106,0.439,5.209,40.92935,-74.20643,429,4.4,2
user_33,V_741,1,0.8549,274,0.266,1.731,40.64702,-73.88408,193,1.3,4
user_33,V_742,1,0.634,1172,0.215,6.256,40.88138,-74.09642,763,2.4,1
user_33,V_743,1,0.2737,263,0.906,8.885,40.61725,-74.23529,1412,3.4,3
user_33,V_744,1,0.4397,1107,0.419,5.575,40.75064,-74.11181,1448,3.3,4
user_33,V_745,1,0.3334,948,0.944,5.099,40.80363,-74.14784,503,2.5,1
user_33,V_746,1,0.5544,655,0.643,6.07,40.75398,-74.12753,1220,4.2,5
user_33,V_747,0,0.9014,271,0.203,1.885,40.93563,-73.81966,1441,2.7,4
user_33,V_748,0,0.02,476,0.658,4.792,40.80714,-74.14959,381,3.4,3
user_33,V_749,1,0.0601,63,0.104,3.823,40.87729,-73.76665,553,2.1,4
user_33,V_750,1,0.7918,898,0.033,0.875,40.5135,-73.95802,1002,1.1,5
user_33,V_751,1,0.2527,1194,0.174,0.915,40.59621,-73.95574,905,4.7,4
user_33,V_752,1,0.4228,993,0.555,4.074,40.61728,-74.06673,367,1.6,1
user_33,V_753,1,0.5584,1188,0.441,2.958,40.68309,-73.72217,847,2.2,1
user_33,V_754,1,0.8275,743,0.892,6.635,40.57912,-74.01802,1224,3.6,4
user_33,V_755,1,0.6156,483,0.688,6.135,40.52739,-73.9739,675,3.3,3
user_33,V_756,1,0.9598,777,0.388,6.132,40.80923,-73.97153,284,4.7,2
user_33,V_757,1,0.9925,637,0.098,4.65,40.87558,-74.22669,1452,1.4,5
user_33,V_758,0,0.4349,482,0.845,1.447,40.72685,-74.13883,1172,3.2,3
user_33,V_759,1,0.9028,1117,0.025,5.164,40.86204,-74.19883,78,2.2,5
user_34,V_760,1,0.9745,214,0.741,5.237,40.89734,-74.00072,592,1.2,4
user_34,V_761,1,0.1696,697,0.208,7.595,40.55949,-73.97358,639,3.2,1
user_34,V_762,0,0.4875,944,0.067,3.056,40.65084,-73.95675,922,3.0,1
user_34,V_763,1,0.218,377,0.369,5.084,40.81175,-73.70071,492,3.8,5
user_34,V_764,1,0.6637,1031,0.689,2.278,40.58056,-73.8078,546,2.6,3
user_34,V_765,1,0.9867,708,0.777,0.685,40.70254,-74.24092,887,2.2,1
user_34,V_766,1,0.8066,916,0.926,1.567,40.80746,-74.14907,1320,1.9,5
user_34,V_767,1,0.5376,982,0.814,6.286,40.74554,-73.78307,671,2.4,4
user_34,V_768,1,0.0082,188,0.946,9.307,40.9494,-74.1294,203,3.2,3
user_34,V_769,1,0.2401,275,0.317,5.506,40.83345,-74.09706,709,1.9,4
user_34,V_770,1,0.8406,236,0.476,8.75,40.56994,-73.8102,889,1.8,5
user_34,V_771,1,0.6114,1079,0.305,2.064,40.8882,-73.82628,863,4.0,5
user_34,V_772,1,0.0984,208,0.118,8.499,40.84543,-73.93037,352,1.5,3
user_34,V_773,1,0.8481,691,0.91,9.158,40.73358,-74.03382,1500,4.7,5
user_34,V_774,1,0.202,475,0.615,3.58,40.61113,-73.70509,641,1.1,2
user_34,V_775,0,0.1428,206,0.146,5.215,40.73902,-73.79174,1160,2.0,4
user_34,V_776,1,0.7494,174,0.359,5.934,40.6812,-74.13469,1271,4.7,1
user_34,V_777,1,0.2451,189,0.559,4.027,40.83284,-73.99562,0,2.4,2
user_34,V_778,1,0.8979,1100,0.05,3.506,40.50464,-73.79756,504,1.4,4
user_34,V_779,1,0.8893,769,0.802,9.082,40.78907,-73.72321,1377,4.3,3
user_34,V_780,1,0.3854,201,0.224,7.631,40.58012,-73.80872,240,4.9,3
user_34,V_781,1,0.7233,297,0.426,2.842,40.68032,-74.24455,974,4.7,2
user_34,V_782,1,0.2028,640,0.605,8.548,40.90729,-73.78117,269,4.8,4
user_35,V_783,1,0.8877,96,0.617,4.926,40.51391,-74.22589,149,4.9,4
user_35,V_784,1,0.1837,679,0.047,7.731,40.67089,-74.11423,485,1.6,1
user_35,V_785,1,0.4176,1175,0.591,5.09,40.66821,-74.03079,167,1.6,1
user_35,V_786,1,0.7862,967,0.867,8.68,40.61147,-73.80234,1379,3.1,2
user_35,V_787,1,0.1734,449,0.284,9.829,40.91873,-73.82059,214,2.9,4
user_35,V_788,1,0.3262,1007,0.139,0.764,40.93428,-74.08104,1347,2.4,2
user_35,V_789,1,0.4,474,0.741,9.594,40.67586,-74.01108,753,1.8,3
user_35,V_790,1,0.9344,354,0.391,3.522,40.92738,-73.87428,1428,4.3,1
user_35,V_791,1,0.7961,1176,0.205,9.821,40.56395,-74.24556,906,3.8,4
user_35,V_792,1,0.9429,398,0.418,0.049,40.6225,-73.94616,1049,3.4,2
user_35,V_793,1,0.3967,202,0.948,0.939,40.58436,-74.03782,827,1.4,1
user_35,V_794,1,0.985,1195,0.175,8.052,40.93813,-73.76912,701,3.0,3
user_35,V_795,0,0.9866,480,0.082,8.571,40.70226,-74.1057,762,4.5,2
user_35,V_796,1,0.8631,245,0.177,3.109,40.92276,-74.1063,1275,1.3,5
user_35,V_797,0,0.4132,924,0.762,1.438,40.93117,-74.19364,544,4.5,4
user_35,V_798,1,0.3164,93,0.154,8.44,40.91887,-73.77413,374,3.7,4
user_35,V_799,1,0.9505,601,0.546,5.369,40.79028,-73.96411,1481,3.4,1
user_35,V_800,1,0.7144,893,0.711,9.605,40.57737,-73.93288,813,4.2,3
user_35,V_801,1,0.4851,626,0.858,3.1,40.50277,-73.81525,1076,3.0,4
user_35,V_802,1,0.6181,157,0.579,4.772,40.9272,-73.86388,640,4.0,5
user_35,V_803,1,0.3828,451,0.683,4.635,40.94571,-73.87117,88,2.8,3
user_35,V_804,1,0.7496,728,0.893,1.598,40.65258,-73.78818,188,4.9,4
user_35,V_805,1,0.6772,373,0.747,4.058,40.72842,-73.98092,1374,4.7,3
user_36,V_806,1,0.7538,849,0.323,9.124,40.7269,-73.76483,544,3.1,4
user_36,V_807,1,0.408,1155,0.652,9.98,40.76864,-74.08928,443,1.4,2
user_36,V_808,1,0.5252,1007,0.315,4.336,40.65549,-73.90989,880,4.1,3
user_36,V_809,1,0.3466,724,0.964,5.342,40.56447,-73.7624,788,2.4,3
user_36,V_810,1,0.3197,905,0.471,3.209,40.64246,-74.17367,781,3.4,5
user_36,V_811,1,0.2776,252,0.817,8.55,40.56439,-73.84896,1012,4.0,4
user_36,V_812,1,0.6481,981,0.285,3.713,40.67787,-74.00866,903,4.1,4
user_36,V_813,0,0.2692,562,0.912,0.555,40.64464,-73.97255,1233,2.3,5
user_36,V_814,0,0.6291,105,0.966,4.607,40.60156,-74.1539,777,2.4,4
user_36,V_815,1,0.2354,136,0.496,4.8,40.92123,-73.73878,268,1.9,2
user_36,V_816,1,0.9428,433,0.487,2.114,40.55349,-73.96218,956,1.2,4
user_36,V_817,0,0.7682,882,0.011,3.608,40.83318,-73.89083,1346,1.8,5
user_36,V_818,0,0.562,633,0.789,7.748,40.70508,-73.94436,1110,3.5,5
user_36,V_819,1,0.3575,324,0.999,2.555,40.82803,-74.01885,1450,3.8,2
user_36,V_820,1,0.3739,218,0.83,1.993,40.64085,-73.87712,131,1.9,5
user_36,V_821,1,0.6619,835,0.614,9.111,40.60617,-73.99928,112,1.6,3
user_36,V_822,1,0.9071,641,0.445,5.104,40.56104,-73.92059,743,2.7,5
user_36,V_823,0,0.0002,955,0.819,0.862,40.84955,-74.19655,1035,3.4,1
user_36,V_824,1,0.0518,1043,0.596,2.75,40.8133,-73.98442,968,1.2,2
user_36,V_825,1,0.9697,538,0.682,2.836,40.70737,-73.79156,649,3.2,5
user_36,V_826,1,0.6867,602,0.177,5.696,40.7807,-73.70191,1323,4.5,2
user_36,V_827,1,0.8488,823,0.937,3.81,40.8885,-73.85745,1400,1.7,5
user_36,V_828,1,0.185,1159,0.469,8.027,40.53977,-74.04001,1215,1.7,2
user_37,V_829,1,0.675,180,0.529,1.132,40.61142,-74.18541,1358,1.9,3
user_37,V_830,1,0.6818,982,0.185,0.025,40.67977,-74.2035,1300,2.3,1
user_37,V_831,1,0.9518,1157,0.223,3.636,40.84536,-73.89282,689,2.7,1
user_37,V_832,1,0.7868,362,0.138,3.859,40.56997,-74.0308,1002,1.2,2
user_37,V_833,1,0.1456,393,0.351,3.158,40.76697,-73.84833,92,2.5,4
user_37,V_834,1,0.934,87,0.805,5.869,40.8371,-73.73747,259,4.1,4
user_37,V_835,0,0.46,807,0.232,1.318,40.69337,-74.06701,1375,4.6,1
user_37,V_836,1,0.8799,117,0.286,1.738,40.65815,-73.8899,143,4.6,4
user_37,V_837,1,0.4554,567,0.9,1.33,40.65187,-73.7951,575,2.0,3
user_37,V_838,1,0.7179,371,0.864,7.619,40.70236,-74.1592,1161,4.3,3
user_37,V_839,1,0.7621,1157,0.039,8.0,40.88244,-73.72148,194,3.6,2
user_37,V_840,1,0.1132,72,0.714,8.298,40.7334,-74.13184,399,2.4,4
user_37,V_841,1,0.548,762,0.723,5.257,40.87435,-74.02451,444,3.0,4
user_37,V_842,1,0.1388,1036,0.059,6.62,40.53013,-73.81654,1372,4.5,3
user_37,V_843,1,0.1374,847,0.582,4.088,40.94888,-73.86855,72,3.7,3
user_37,V_844,1,0.9747,958,0.46,4.076,40.71439,-74.16413,1454,3.3,2
user_37,V_845,1,0.4015,384,0.926,6.132,40.52141,-73.7337,1439,2.6,4
user_37,V_846,1,0.9139,854,0.169,4.311,40.8374,-73.90571,409,4.6,3
user_37,V_847,1,0.3254,765,0.446,9.024,40.69482,-73.74674,1036,4.1,2
user_37,V_848,1,0.4006,584,0.399,5.355,40.94111,-73.94823,1035,1.5,2
user_37,V_849,1,0.2595,935,0.714,6.174,40.53176,-73.9938,1032,3.2,1
user_37,V_850,0,0.6073,595,0.425,5.192,40.83671,-73.84383,1273,4.7,3
user_37,V_851,1,0.3899,822,0.292,9.518,40.94902,-73.87006,549,4.1,3
user_38,V_852,1,0.9093,238,0.789,9.967,40.94548,-74.19479,468,2.2,1
user_38,V_853,1,0.4398,899,0.136,2.392,40.53545,-74.09627,1216,4.6,1
user_38,V_854,1,0.526,846,0.15,4.727,40.74459,-73.89574,723,3.3,2
user_38,V_855,1,0.1127,523,0.936,4.836,40.57456,-73.92925,180,2.0,5
user_38,V_856,1,0.5816,629,0.086,7.733,40.92308,-74.24121,1149,1.2,1
user_38,V_857,1,0.7796,596,0.752,8.489,40.94731,-74.21215,140,1.8,3
user_38,V_858,1,0.4061,754,0.909,0.358,40.54804,-73.82486,1283,1.2,4
user_38,V_859,1,0.0645,720,0.791,8.211,40.70678,-73.81171,16,3.8,3
user_38,V_860,1,0.0834,155,0.172,4.456,40.76256,-73.76802,593,2.1,1
user_38,V_861,0,0.095,155,0.888,5.511,40.90511,-73.71664,631,4.3,3
user_38,V_862,0,0.67,553,0.093,4.617,40.90547,-73.76366,595,2.2,1
user_38,V_863,1,0.8029,639,0.599,1.997,40.6935,-73.84546,785,1.1,5
user_38,V_864,1,0.6967,566,0.834,6.69,40.62077,-73.86302,1251,1.6,2
user_38,V_865,1,0.3361,1132,0.819,0.557,40.93161,-73.93338,1352,3.3,5
user_38,V_866,1,0.0767,348,0.718,2.622,40.5315,-74.18553,957,1.8,2
user_38,V_867,1,0.7728,549,0.556,2.928,40.71168,-74.03424,22,3.0,4
user_38,V_868,1,0.9677,432,0.358,2.749,40.61262,-74.17821,524,2.8,3
user_38,V_869,0,0.4628,471,0.084,3.743,40.74179,-73.83546,461,5.0,1
user_38,V_870,1,0.8501,1090,0.492,3.967,40.57536,-74.00223,1308,2.0,4
user_38,V_871,1,0.2407,178,0.309,6.036,40.6765,-74.13634,934,4.5,4
user_38,V_872,0,0.7248,846,0.554,0.733,40.50784,-73.72933,880,1.5,5
user_38,V_873,0,0.9391,561,0.097,0.982,40.61356,-73.77869,1184,4.3,4
user_38,V_874,1,0.6278,1166,0.74,7.242,40.82611,-74.09711,259,4.9,2
user_39,V_875,1,0.0403,1102,0.823,8.576,40.5195,-74.13117,713,2.6,4
user_39,V_876,1,0.9591,205,0.491,9.722,40.82508,-73.78782,892,3.0,5
user_39,V_877,1,0.7552,247,0.303,4.298,40.78262,-73.72119,190,4.8,1
user_39,V_878,1,0.3926,446,0.648,0.257,40.69089,-73.78383,1343,2.4,2
user_39,V_879,0,0.0027,736,0.772,2.35,40.78268,-73.99159,360,3.7,4
user_39,V_880,1,0.1091,378,0.583,3.691,40.63646,-74.2118,899,2.5,4
user_39,V_881,1,0.1528,699,0.94,9.567,40.58502,-74.16196,286,1.4,4
user_39,V_882,1,0.256,984,0.506,4.534,40.63784,-73.87374,687,4.4,2
user_39,V_883,1,0.1404,836,0.058,1.644,40.52985,-73.98941,449,3.4,1
user_39,V_884,0,0.3935,902,0.381,0.182,40.76418,-73.80674,877,4.7,5
user_39,V_885,1,0.6888,152,0.185,5.856,40.90712,-73.91248,996,4.5,3
user_39,V_886,0,0.7344,75,0.154,9.307,40.62357,-73.89442,1100,4.0,2
user_39,V_887,1,0.3656,371,0.001,1.98,40.9057,-74.06741,254,4.9,3
user_39,V_888,1,0.1246,323,0.356,2.727,40.87848,-73.74094,1232,1.1,2
user_39,V_889,1,0.9347,975,0.202,1.214,40.5161,-73.71684,418,4.3,1
user_39,V_890,1,0.9203,893,0.28,6.833,40.92342,-74.12292,857,1.7,2
user_39,V_891,1,0.8814,726,0.032,0.621,40.87628,-73.79714,1435,3.9,1
user_39,V_892,1,0.7132,540,0.862,5.945,40.76687,-73.93233,322,1.6,1
user_39,V_893,1,0.7736,1000,0.44,3.069,40.66278,-73.94889,1442,3.7,1
user_39,V_894,0,0.8445,632,0.531,1.583,40.94692,-73.77608,267,3.7,3
user_39,V_895,1,0.9872,298,0.913,0.05,40.77027,-73.97011,932,4.2,4
user_39,V_896,1,0.2489,1042,0.109,6.857,40.8501,-73.8677,874,1.6,3
user_39,V_897,1,0.101,321,0.882,1.606,40.59664,-74.11747,354,3.8,4
user_40,V_898,1,0.9444,857,0.262,7.432,40.54553,-74.01655,1171,3.6,1
user_40,V_899,1,0.5259,488,0.776,5.216,40.57561,-74.08687,1054,4.6,2
user_40,V_900,1,0.8924,697,0.632,2.67,40.91309,-73.883,726,3.4,2
user_40,V_901,0,0.624,945,0.612,6.914,40.60746,-74.22978,305,1.8,3
user_40,V_902,1,0.1814,410,0.467,0.559,40.65755,-74.00349,596,1.4,3
user_40,V_903,1,0.6171,922,0.537,0.516,40.92785,-74.14918,1025,4.4,1
user_40,V_904,1,0.059,927,0.636,5.807,40.61237,-74.07258,992,2.1,2
user_40,V_905,1,0.4624,697,0.07,1.768,40.83747,-74.08031,821,3.4,3
user_40,V_906,1,0.8481,421,0.285,5.277,40.79276,-74.00012,1483,4.2,5
user_40,V_907,1,0.9061,246,0.164,7.629,40.72798,-73.73261,627,3.9,5
user_40,V_908,1,0.2824,312,0.564,1.735,40.93726,-73.90424,149,4.1,5
user_40,V_909,1,0.7497,318,0.58,8.613,40.6621,-73.74169,658,4.2,2
user_40,V_910,1,0.3273,109,0.664,5.049,40.90985,-73.80979,1268,2.9,1
user_40,V_911,1,0.0416,835,0.457,9.804,40.60484,-74.01605,942,2.3,2
user_40,V_912,1,0.5778,205,0.144,2.141,40.76883,-73.76709,782,2.4,3
user_40,V_913,1,0.7378,1008,0.308,0.706,40.78651,-73.89781,84,3.3,5
user_40,V_914,1,0.2227,251,0.519,6.745,40.94461,-74.19793,1202,4.0,4
user_40,V_915,1,0.159,321,0.119,1.52,40.84364,-73.73224,898,4.5,3
user_40,V_916,1,0.9611,57,0.02,3.121,40.93016,-74.02085,755,1.2,2
user_40,V_917,1,0.0738,570,0.803,6.462,40.88512,-73.79318,1077,3.1,4
user_40,V_918,0,0.5213,218,0.607,3.307,40.86389,-74.15648,1244,2.9,4
user_40,V_919,1,0.6288,504,0.694,0.884,40.59496,-73.74287,118,3.6,2
user_40,V_920,1,0.5238,422,0.518,2.453,40.83045,-74.16662,690,2.3,2
user_41,V_921,1,0.7431,1124,0.95,9.128,40.70469,-74.01515,320,3.6,2
user_41,V_922,1,0.0764,290,0.276,6.725,40.6549,-74.24404,1126,4.6,3
user_41,V_923,1,0.8188,657,0.025,1.798,40.87554,-74.10447,640,3.5,1
user_41,V_924,1,0.9646,828,0.634,6.473,40.90044,-74.19422,1358,2.1,5
user_41,V_925,0,0.6352,906,0.044,0.098,40.80734,-73.83998,111,3.4,1
user_41,V_926,0,0.0878,389,0.337,1.619,40.72137,-74.05945,1194,4.8,4
user_41,V_927,1,0.2083,94,0.744,4.39,40.54629,-74.00864,1333,3.5,5
user_41,V_928,1,0.9425,537,0.64,3.129,40.63811,-73.79027,792,1.0,3
user_41,V_929,1,0.5143,589,0.929,9.018,40.81997,-73.87991,871,4.8,2
user_41,V_930,1,0.8722,187,0.455,4.778,40.72507,-73.84298,91,3.0,3
user_41,V_931,1,0.4892,1014,0.811,5.028,40.58116,-73.81841,290,4.2,1
user_41,V_932,1,0.3661,547,0.796,9.495,40.77462,-73.7231,188,3.7,2
user_41,V_933,1,0.65,316,0.595,0.315,40.81166,-74.04184,382,3.5,1
user_41,V_934,0,0.8935,984,0.085,1.613,40.61063,-74.17459,921,3.6,2
user_41,V_935,1,0.9997,760,0.086,3.936,40.85463,-73.91593,1393,1.6,5
user_41,V_936,1,0.2488,1030,0.978,5.047,40.88766,-73.93375,1072,1.3,1
user_41,V_937,1,0.8885,192,0.434,0.283,40.9101,-74.17859,141,2.9,3
user_41,V_938,1,0.3924,624,0.52,6.729,40.66153,-74.24181,1302,2.2,1
user_41,V_939,1,0.624,651,0.437,6.112,40.87186,-74.22151,19,1.8,2
